key_hip,DEC,HIP,RA,Stellar_parallax,color_index,mag
93855_hip,-16.22927621,93855,286.7171546,-0.025,B7V,6
25918_hip,-76.340964,25918,82.97089829,1.13,K4III,5.18
74950_hip,-40.78822169,74950,229.7348944,-0.099,B9V,5.59
92855_hip,-26.29672225,92855,283.8163572,-0.134,B2.5V,2.05
64583_hip,-59.10323522,64583,198.5631022,0.489,F7IV,4.9
85520_hip,-55.16968632,85520,262.1621448,1.113,G8II/III,5.93
39538_hip,79.47961204,39538,121.1961238,-0.04,A0p...,5.39
86782_hip,53.80171508,86782,265.9965675,0.017,A2V,5.75
117756_hip,-8.996755945,117756,358.2105365,1.171,K0III,5.76
27766_hip,-37.63106312,27766,88.13827153,1.046,K1III,5.62
117887_hip,0.109308731,117887,358.694264,1.466,M5IIb,5.78
85442_hip,-29.7245667,85442,261.9064654,0.01,B9.5IV,5.98
75119_hip,0.715336692,75119,230.2583168,1.191,K3III,5.35
38414_hip,-40.57578601,38414,118.0543118,1.012,G5III...,3.71
18212_hip,48.65049537,18212,58.41126409,1.04,K0III,5.76
103226_hip,-17.92289424,103226,313.6992344,1.122,K0III,5.78
3881_hip,41.07891087,3881,12.45353036,-0.136,B5V SB,4.53
43109_hip,6.418809274,43109,131.6937942,0.685,G0III-IV,3.38
43012_hip,-79.50437284,43012,131.4797961,1.595,K5III,5.79
20789_hip,22.99633661,20789,66.82269784,-0.098,B7V,5.53
2903_hip,15.23172547,2903,9.197134612,-0.146,B2.5IV,5.89
64852_hip,5.469869326,64852,199.4011779,1.638,M2III,4.78
110078_hip,-77.51155332,110078,334.4608134,0.312,F3III,5.49
79992_hip,46.31336639,79992,244.9351533,-0.151,B5IV,3.91
113860_hip,-34.74941192,113860,345.8742339,0.305,A9V,5.12
35907_hip,40.67238935,35907,111.0352844,1.249,K0III,5.23
60000_hip,-79.31223982,60000,184.5867674,-0.123,B5Vn,4.24
101477_hip,-44.51604811,101477,308.4794677,0.999,K0III,5.12
101958_hip,15.91207193,101958,309.9095308,-0.057,B9V,3.77
35393_hip,-39.21028511,35393,109.6396349,0.026,A0V,5.24
15474_hip,-21.75786384,15474,49.87917471,1.614,M3/M4III,3.7
82321_hip,45.98332294,82321,252.3092435,0.087,A2p...,4.82
13141_hip,-62.80652153,13141,42.25619836,0.101,A2V,5.25
96496_hip,-18.2310521,96496,294.2639212,1.237,K0III,5.66
45122_hip,-46.58391088,45122,137.8890954,-0.218,B2IV-V,5.78
98738_hip,18.50099282,98738,300.8183324,1.42,K3Iab:,5.99
101138_hip,48.95156896,101138,307.5147527,-0.087,B2.5IV,4.94
66200_hip,3.658966654,66200,203.5330456,0.029,A1p SrCrEu,4.92
58858_hip,21.45915255,58858,181.0691588,0.248,F0IV-V,5.89
62012_hip,-48.81310872,62012,190.6477164,1.075,K0III,4.66
101769_hip,14.59508707,101769,309.3872544,0.425,F5IV,3.64
70987_hip,-38.86970844,70987,217.7951673,1.06,K1III,5.99
25197_hip,57.54439534,25197,80.86601143,-0.011,A0Vn,5.24
18434_hip,35.08089878,18434,59.11954126,-0.058,B1.5V,5.49
27750_hip,1.855133813,27750,88.11016089,1.382,K2IIvar,4.76
41260_hip,-24.04621247,41260,126.2655803,1.476,K4/K5III,5.32
83431_hip,-53.2370277,83431,255.7862936,0.498,F6V,5.27
72296_hip,-38.29063861,72296,221.7712408,1.336,K3III,5.9
83153_hip,-53.16043772,83153,254.8960323,1.452,K4III,4.06
67172_hip,-12.42652777,67172,206.4846635,0.898,G8III,5.5
71957_hip,-5.658206635,71957,220.7650974,0.385,F2III,3.87
91014_hip,-33.01655982,91014,278.4906934,-0.115,B2III/IV,5.28
51192_hip,-57.63880469,51192,156.8519623,0.474,A6Ia,4.65
76880_hip,-19.67882804,76880,235.4866587,1.574,K5III,4.75
71795_hip,13.72830024,71795,220.2872992,0.044,A3IVn,3.78
44066_hip,11.85770096,44066,134.621757,0.141,A5m,4.26
115152_hip,48.62532218,115152,349.8742009,1.014,K0III,5.44
7884_hip,5.487613224,7884,25.35789264,1.347,K3III,4.45
77163_hip,5.447314797,77163,236.3478491,0.035,A1V,5.57
79689_hip,-57.9123497,79689,243.957491,0.137,A5III,5.61
36981_hip,-14.49277108,36981,114.016224,-0.067,B2/3V(n),5.66
39780_hip,21.58181596,39780,121.9410654,0.642,G2IV,5.3
102485_hip,-25.27089759,102485,311.5238874,0.426,F5V,4.13
67472_hip,-42.47373178,67472,207.4041207,-0.17,B2IV-Ve,3.47
89020_hip,-30.72866608,89020,272.5242249,0.979,K1III + (F),5.53
111810_hip,19.5222628,111810,339.7191255,0.922,G8II,5.84
28199_hip,-35.28327968,28199,89.38420824,-0.165,B2.5IV,4.36
94141_hip,-21.02361486,94141,287.440971,0.377,F2II/III,2.88
92872_hip,6.615289854,92872,283.8643579,1.041,G9III,5.58
42334_hip,-26.25499981,42334,129.4673049,-0.03,A0V,5.24
19388_hip,19.60921676,19388,62.29152955,1.077,K2III,5.51
101589_hip,14.67421328,101589,308.8272306,0.12,A3V,4.64
95822_hip,14.59601906,95822,292.3423114,1.05,K0III,5.57
7941_hip,-36.8323048,7941,25.51247427,-0.01,A0V,5.7
109422_hip,-32.5484068,109422,332.5365839,0.489,F6V,4.94
15371_hip,-62.50636301,15371,49.55341226,0.6,G1V,5.24
81007_hip,5.521220344,81007,248.1486886,-0.044,B9.5III,5.63
3693_hip,24.26717799,3693,11.83468919,1.1,K1II,4.08
79938_hip,-14.87282537,79938,244.7517503,1.475,K3IIICNpvar,5.97
60710_hip,-51.45063539,60710,186.6323297,-0.141,B3Vn,4.82
104963_hip,-20.65169596,104963,318.9079171,1.161,K0II/III,5.17
59929_hip,-67.9607357,59929,184.3928201,1.603,M5III,4.06
107487_hip,-9.27593512,107487,326.5677876,1.629,M3III,6
87998_hip,30.18927677,87998,269.6256225,0.38,F2II,4.41
87491_hip,1.30501357,87491,268.147684,1.573,K5III,5.91
65301_hip,-17.7352737,65301,200.7546443,0.987,K0III,5.36
14439_hip,13.18725028,14439,46.59868993,1.087,K3III,5.64
92294_hip,-65.07767952,92294,282.1579384,0.268,A9V,5.71
57870_hip,-56.98774142,57870,178.0428311,0.069,B4III,5.56
68103_hip,27.49208236,68103,209.1424213,1.441,K3IIIvar,5.02
10296_hip,24.1677783,10296,33.15641173,1.366,K0,5.96
84631_hip,17.31788648,84631,259.520582,0.015,A1V,6
37265_hip,34.58434599,37265,114.7913788,0.413,F3III,4.89
3750_hip,72.67448173,3750,12.03807254,1.01,K0IV,5.86
32366_hip,-31.79366094,32366,101.345582,0.491,F7V,5.92
70492_hip,-68.19533309,70492,216.2763609,0.435,A3Ib,5.56
104364_hip,-63.92826018,104364,317.1362358,1.18,K0III,5.75
26386_hip,11.03500456,26386,84.26826049,1.592,K4II SB,5.97
29771_hip,-16.61800646,29771,94.0320452,-0.167,B2/B3V,5.97
107128_hip,-23.26285769,107128,325.5029031,0.991,K0III,5.24
109521_hip,50.82339282,109521,332.7912211,0.152,A5V,5.38
44191_hip,-41.25360521,44191,135.0225358,0.646,Fp,4.45
11670_hip,25.23503642,11670,37.63480803,0.412,F6IV,5.88
6242_hip,58.23161078,6242,20.02048422,0.683,F0Ia,4.95
52737_hip,-17.29687379,52737,161.7168962,0.112,A3V,5.44
31876_hip,12.98276822,31876,99.9488183,0.063,A2V,5.99
63613_hip,-71.54885522,63613,195.5677639,1.19,K2III,3.61
113327_hip,48.68406797,113327,344.2687596,-0.102,B4IIIpe,5.34
64022_hip,27.62474093,64022,196.7947073,1.482,K5III,4.8
2240_hip,-39.91500236,2240,7.110503905,1.556,M0III,5.42
72010_hip,-35.17365526,72010,220.9143334,1.356,K3III,4.06
29852_hip,-37.25349784,29852,94.28986852,0.139,A2V,5.88
101474_hip,35.25085182,101474,308.4757776,1.593,K2Ib comp,4.61
74561_hip,31.78784478,74561,228.5251818,1.552,K5,5.98
87044_hip,17.69701358,87044,266.7835257,0.036,A1V,5.61
60610_hip,-35.18641672,60610,186.3405621,-0.066,B9IV/V,5.71
31434_hip,28.02231371,31434,98.80025638,-0.008,A0Vnn,5.26
71419_hip,-46.24545129,71419,219.0792938,1.489,K3III,5.55
7643_hip,-36.5282507,7643,24.61451877,1.045,K0III,5.94
79757_hip,29.15026076,79757,244.186614,0.063,A3V,5.8
96536_hip,-14.30180083,96536,294.3933911,0.501,F7V,5.46
12640_hip,20.0114649,12640,40.5914154,-0.017,A0V,5.74
74224_hip,-38.79251125,74224,227.5305203,0.867,G6III,5.98
98461_hip,-37.70171949,98461,300.0663874,0.989,G8/K0III,5.95
23783_hip,51.59772034,23783,76.66929484,0.343,F0V,4.98
27517_hip,-14.48366552,27517,87.40225923,0.87,G8III,5.49
4889_hip,31.8042629,4889,15.70457184,-0.043,B9.5V,5.5
2072_hip,-43.67982953,2072,6.550840894,0.175,A7V,3.93
85389_hip,-45.84302992,85389,261.7165753,-0.058,B8V,5.28
88684_hip,-4.751251873,88684,271.5633212,0.968,K1IV,5.74
77902_hip,20.31096824,77902,238.6442156,1.588,M0III,5.45
96327_hip,-10.56044383,96327,293.7802389,1.122,G8III,5.12
47654_hip,72.2526183,47654,145.7382806,1.029,K0III,5.15
7825_hip,43.29768692,7825,25.16520588,0.214,A9IV:,5.63
29205_hip,-14.58461863,29205,92.3938511,1.15,K2III,5.56
108317_hip,63.62555723,108317,329.1630987,1.547,M2 comp,5.11
87847_hip,-4.081823425,87847,269.1989374,1.162,G9III,5.44
531_hip,64.19616861,531,1.610582712,-0.023,B9III,5.57
51624_hip,9.306585584,51624,158.2027993,-0.148,B1Ib SB,3.84
54336_hip,1.955525424,54336,166.7258637,0.955,G9IIICN...,5.52
18744_hip,-62.15928428,18744,60.22419697,1.5,M4III,4.48
46101_hip,-61.64890244,46101,141.0228949,1.06,K0III,5.99
54461_hip,-61.94717476,54461,167.14166,0.195,B9Ia,5.11
14817_hip,39.61158237,14817,47.82242336,1.115,K1III,4.61
24873_hip,-12.31558519,24873,79.99593136,-0.104,B7/B8V,5.29
42662_hip,-15.94338398,42662,130.4305672,1.063,K0IIICN...,4.87
35264_hip,-37.09746988,35264,109.2856518,1.616,K3Ib,2.71
3951_hip,64.24754961,3951,12.68171635,0.528,A4V comp SB,5.35
12777_hip,49.22844773,12777,41.04994313,0.514,F7V,4.1
38382_hip,-13.8980287,38382,117.9429275,0.6,G2V,5.16
10793_hip,28.64267401,10793,34.73747203,0.037,A2V,5.29
65271_hip,-60.988393,65271,200.6580711,-0.141,B3V,4.52
37369_hip,38.34453869,37369,115.0612185,1.654,M0III,5.77
99742_hip,15.19760859,99742,303.5692469,0.072,A2V,4.94
67304_hip,-50.32068238,67304,206.9105865,1.351,K2III,5.46
82129_hip,-67.1096907,82129,251.6666303,-0.08,Ap,5.1
12768_hip,44.29704002,12768,41.02149903,0.904,G0Ib,5.43
115404_hip,-15.03933761,115404,350.6632209,0.203,A3V,5.19
93163_hip,-60.20054967,93163,284.6518665,1.355,K1III-IV,5.14
39995_hip,58.24824233,39995,122.5157423,1.365,K4III:,5.91
35699_hip,20.44365827,35699,110.4869199,1.528,M0III,5.09
72929_hip,-24.64220203,72929,223.5838715,1.336,K2/K3III,5.27
56633_hip,-9.802246826,56633,174.1704724,-0.073,B9.5Vn,4.7
63076_hip,65.43847359,63076,193.8689526,0.303,A5n,5.23
21847_hip,38.28018222,21847,70.45940195,0.593,G0V,5.97
52102_hip,-59.18299713,52102,159.6874844,1.562,K4/K5III:,4.69
92111_hip,-22.3921761,92111,281.5858694,1.591,K5III,5.37
45410_hip,14.94150673,45410,138.80772,1.319,K1III,5.36
78168_hip,-20.98307996,78168,239.4185971,0.012,B3V,5.84
36616_hip,17.08604591,36616,112.9516539,1.126,K2III,5.45
115919_hip,12.76055363,115919,352.2887331,0.939,G8III,4.54
34758_hip,-20.88306308,34758,107.9233544,-0.038,A0IV/V,5.84
7978_hip,-53.74083406,7978,25.62214875,0.551,F8V,5.52
37946_hip,37.51739413,37946,116.6636729,1.588,M3III,5.15
55650_hip,1.407765451,55650,171.0096964,0.938,G8IIICN...,5.39
41676_hip,67.2974407,41676,127.4424813,0.972,G8III,5.89
74666_hip,33.31483347,74666,228.8756792,0.961,G8III,3.46
28103_hip,-14.16770015,28103,89.10122041,0.337,F1V,3.71
49593_hip,35.24469332,49593,151.8573398,0.19,A7V,4.49
64587_hip,-78.44745396,64587,198.5722168,1.04,F8Ib,5.84
7740_hip,16.40585785,7740,24.9200752,1.119,K2III,5.98
88964_hip,3.993275675,88964,272.3912223,0.363,F2V,5.71
58159_hip,15.64681778,58159,178.9188903,0.116,A3V,5.53
61212_hip,-13.85910505,61212,188.1499936,0.376,F3IV/V,5.74
75178_hip,32.93369467,75178,230.4523966,-0.051,B9Vn,5.38
29696_hip,29.49807609,29696,93.84453777,1.021,G8IIIvar,4.32
67927_hip,18.39771704,67927,208.6711614,0.58,G0IV,2.68
9573_hip,64.39001815,9573,30.75078031,0.325,B8Ib,5.59
107418_hip,61.12080591,107418,326.3621898,0.474,A2Iavar,4.25
37623_hip,-36.05008956,37623,115.7999287,-0.13,B5V,5.6
108612_hip,6.717437401,108612,330.0330316,-0.112,B3III,6
14502_hip,64.05759405,14502,46.82916106,-0.02,B9V,5.89
26536_hip,30.49241235,26536,84.65868856,0.45,A2V + GIII,5.4
64425_hip,-59.92057895,64425,198.073317,-0.073,B8V,4.58
101986_hip,43.45887839,101986,310.0131664,1.186,K2III,5.97
18339_hip,-12.09910485,18339,58.81719951,0.323,Ap SrEu(Cr),5.99
111362_hip,56.62473707,111362,338.4193747,0.966,G8III-IV,5.72
114365_hip,59.33269206,114365,347.4339111,0.315,A5III,5.68
14521_hip,-78.9892445,14521,46.88392638,0.298,F2II-III,5.67
97765_hip,24.99216201,97765,298.0066417,0.68,A1Iab,5.54
34349_hip,-51.96828341,34349,106.8053738,0.996,K0III,5.96
115908_hip,-63.11065587,115908,352.2540861,-0.142,Ap Si,5.66
4852_hip,-31.55200512,4852,15.61013832,0.083,A1/A2IV,5.5
25028_hip,-0.416491102,25028,80.38268143,-0.125,B3V,5.68
2006_hip,1.93969241,2006,6.35086824,0.855,G5III,5.77
81304_hip,-35.25532602,81304,249.093631,1.535,K5III,4.18
81289_hip,46.6133331,81289,249.0466765,1.044,G8II,5.83
9153_hip,23.59606098,9153,29.48215492,0.29,F0V,4.79
31827_hip,-14.14576374,31827,99.81966316,1.459,K2III,4.82
62861_hip,-54.95247272,62861,193.2673581,1.309,K3III,5.91
19129_hip,68.67997255,19129,61.51325851,1.543,K2III,5.88
96481_hip,11.27320595,96481,294.218552,0.881,G0Ib,5.98
99255_hip,77.71141943,99255,302.2222786,-0.046,B9III,4.38
92382_hip,-43.43410181,92382,282.3958158,-0.077,B9IV,5.6
92969_hip,65.25808363,92969,284.1071612,0.938,G8III,5.62
47029_hip,39.62149337,47029,143.7659585,0.992,K0III,4.81
1960_hip,61.83105752,1960,6.197939463,0.008,B9III,5.38
67786_hip,-31.92761234,67786,208.3022458,-0.111,B4IV,4.75
16358_hip,6.188703001,16358,52.68924968,0.953,G8III,5.93
67973_hip,-52.16082189,67973,208.80059,-0.072,B8V,5.66
79804_hip,59.75502329,79804,244.313944,1.551,M4IIIa,5.37
36145_hip,49.21152684,36145,111.6785471,-0.001,A1V,4.61
31978_hip,9.895754109,31978,100.2444194,-0.233,O7,4.66
3697_hip,6.740956413,3697,11.84846603,0.941,G8III,5.98
35202_hip,-38.31892835,35202,109.1327126,-0.133,B4V,5.81
56997_hip,34.20163549,56997,175.2625638,0.723,G8Vvar,5.31
11840_hip,34.5424097,11840,38.21924713,1.083,K0III,5.84
86313_hip,-10.92626776,86313,264.5396017,1.228,K0III,5.74
47204_hip,-53.66850826,47204,144.302719,0.137,A2/A3V,5.44
106062_hip,22.17943574,106062,322.2490753,1.37,M4III,5.84
21743_hip,-24.48236829,21743,70.02833922,0.926,G6/G8III,5.56
103389_hip,-26.29637764,103389,314.1972169,0.507,F7V,5.7
78650_hip,-25.86524023,78650,240.835929,1.234,K3III,4.96
94712_hip,-45.46603326,94712,289.0905928,1.349,K3III,5.38
44307_hip,32.25229649,44307,135.3505394,0.088,A2V,5.89
12387_hip,0.328510651,12387,39.87065299,-0.212,B2IV,4.08
5131_hip,21.47318139,5131,16.42064722,0.003,A1Vn,5.33
100345_hip,-14.78136716,100345,305.2528152,0.79,A5:n,3.05
61084_hip,-57.11321169,61084,187.7914971,1.6,M4III,1.59
77286_hip,-34.68245371,77286,236.6842355,-0.117,B8V,5.61
117089_hip,-18.27693776,117089,356.0503298,-0.084,B9V,5.24
38167_hip,-35.24328638,38167,117.3110374,-0.051,B9V,5.94
20995_hip,15.6378405,20995,67.53582507,0.324,F0V...,5.58
115669_hip,-20.64201427,115669,351.5116088,1.46,K4III,4.38
19571_hip,-20.35615701,19571,62.90084954,0.165,A1V + (F/G),5.8
67627_hip,64.72327175,67627,207.8580816,1.572,M3III,4.58
47401_hip,67.27223037,47401,144.8661446,1.528,K5,5.96
45461_hip,72.94632615,45461,138.9690842,0.179,F0III,5.93
87813_hip,-15.81252155,87813,269.0793144,0.024,A0V,5.93
20465_hip,-24.89215684,20465,65.77363984,1.507,K5III,5.81
75411_hip,37.37716675,75411,231.1226159,0.309,F0V,4.31
57512_hip,-57.69649852,57512,176.829755,1.664,K5III,5.42
31870_hip,-30.47049071,31870,99.92775298,1.134,K1III,5.7
113048_hip,44.74916327,113048,343.4173179,0.282,A3m,5.79
35785_hip,55.28139168,35785,110.7168791,-0.078,B8V,5.8
44824_hip,-25.85853572,44824,137.0120019,1.594,K4/K5III,4.62
91405_hip,-23.50489324,91405,279.6279797,-0.018,B8III,5.78
96234_hip,-40.03463823,96234,293.5353566,0.105,A5IV-III,5.89
72131_hip,-62.87564802,72131,221.3222358,0.308,A7Vn,5.36
75530_hip,15.42803613,75530,231.4474862,1.65,M1III,5.16
12489_hip,27.0609427,12489,40.17114788,0.081,A3V,5.3
47391_hip,-61.32806002,47391,144.8374939,-0.07,B9V,4.51
48224_hip,-45.73273575,48224,147.4880863,-0.098,B7III,5.09
72250_hip,-47.44111582,72250,221.6208066,0.066,A1V,5.74
49764_hip,-68.68277895,49764,152.3756997,0.015,A0IV,5.8
62641_hip,37.51693752,62641,192.5447521,0.17,A3V,5.87
82729_hip,-42.36131277,82729,253.6458553,1.393,K4III,3.62
79320_hip,-41.11980324,79320,242.8237751,0.273,F0IV,5.86
79050_hip,-26.32667888,79050,242.0316078,1.643,M2III,5.35
111242_hip,76.2264413,111242,338.0676086,0.02,A2V,5.7
24831_hip,-27.36888386,24831,79.84868696,-0.022,A0V,5.98
80390_hip,-37.56604406,80390,246.1323126,-0.104,B8V,5.42
23767_hip,41.23447447,23767,76.62871992,-0.148,B3V,3.18
105411_hip,23.85596652,105411,320.2683096,1.057,K1III,5.58
47168_hip,31.16173433,47168,144.1785503,1.594,M2III,5.57
84769_hip,80.13639937,84769,259.9046254,1.499,K5III,5.74
95999_hip,-68.43391975,95999,292.7957095,1.638,K4/K5III,5.98
107119_hip,71.31141661,107119,325.48039,1.108,K0III,4.55
55849_hip,-53.15991503,55849,171.6969375,0.517,K0III+...,5.8
46221_hip,-5.117393724,46221,141.3501478,1.523,K5III,5.6
87314_hip,-53.61240615,87314,267.6183029,-0.099,B2V + B3V,5.68
23475_hip,-4.21012059,23475,75.68914486,1.212,K3,5.86
73771_hip,-83.03831141,73771,226.1955061,1.273,G8Ib,5.65
63688_hip,-71.47572908,63688,195.7722496,0.002,B1.5IIIne,5.93
61688_hip,-18.25010005,61688,189.6858806,0.31,F0V,6
87390_hip,-40.77246136,87390,267.8855564,1.572,M2III,5.94
31407_hip,-52.975607,31407,98.74408309,-0.021,B9III,4.35
83057_hip,-50.64118473,83057,254.5747481,0.016,B9IV,5.53
77336_hip,14.1153483,77336,236.822163,0.094,A3V,5.71
109268_hip,-46.96097543,109268,332.0582728,-0.07,B7IV,1.73
16489_hip,84.91103978,16489,53.08385477,0.894,G3IIp...,5.62
102497_hip,-39.19926251,102497,311.583599,-0.078,B8/B9V,5.48
108294_hip,-37.25365481,108294,329.0948743,0.084,A3V,5.45
13949_hip,41.03294069,13949,44.9161641,1.445,K2,5.89
84183_hip,62.87433736,84183,258.1357489,0.216,F0IV,5.54
102422_hip,61.83878197,102422,311.3223959,0.912,K0IV,3.41
35509_hip,7.14294749,35509,109.9485231,0.537,F8V,5.91
107930_hip,55.79674323,107930,328.0043422,-0.081,B6IV-V,5.7
30867_hip,-7.0330625,30867,97.20445834,-0.113,B3Ve,3.76
110602_hip,-13.52936898,110602,336.1127517,0.97,K0III,5.76
103527_hip,10.83928601,103527,314.6080604,0.934,G6III:,5.51
76133_hip,-1.186399356,76133,233.2414075,1.092,K0III,5.5
24450_hip,5.156150583,24450,78.68353428,1.369,K4III,5.5
67545_hip,5.497223526,67545,207.6028288,0.899,K0,6
77464_hip,-3.818513089,77464,237.2366567,0.12,A5IV,5.53
13835_hip,-23.60601201,13835,44.52389062,1.334,K2III,5.82
9564_hip,64.90146584,9564,30.71865218,0.029,A1Vn,6
93299_hip,50.5334665,93299,285.0569891,-0.182,B2.5IV,5.39
21253_hip,-62.82367752,21253,68.39145868,1.028,K1III,5.79
84431_hip,23.74276074,84431,258.9227914,1.335,K2III,5.99
44405_hip,24.45291523,44405,135.6844391,-0.041,A0III,5.45
7083_hip,-49.07270222,7083,22.81293588,0.972,K0III-IV,3.93
52863_hip,-1.958895666,52863,162.168983,1.608,M2III,5.92
24019_hip,28.03046113,24019,77.43788444,0.311,A5m,5.93
11249_hip,10.61056498,11249,36.20440136,-0.098,B7IV,5.48
39690_hip,-45.26601555,39690,121.6680813,1.488,K3III,5.04
66400_hip,-26.49519801,66400,204.2018703,0.22,A7V+...,5.73
89962_hip,-2.898825138,89962,275.3275032,0.941,K0III-IV,3.23
46390_hip,-8.658602534,46390,141.896847,1.44,K3III,1.99
73310_hip,-11.14401377,73310,224.7232526,1.274,K3III-IV,5.88
56452_hip,-32.83133965,56452,173.6228628,0.811,K0V,5.96
25282_hip,-0.89132828,25282,81.1204506,0.961,K0III,5.07
91139_hip,23.60553047,91139,278.8766539,1.015,G8III,5.62
114254_hip,-28.8236966,114254,347.0877816,0.882,G8III,5.6
26221_hip,-5.389695924,26221,83.81860638,0.02,O6pe,5.13
50191_hip,-42.12194167,50191,153.6839802,0.051,A2V,3.85
99738_hip,28.69481733,99738,303.5605382,0.191,A7IVn,5.19
117221_hip,46.42027576,117221,356.5085275,1.086,G5Ib,4.97
23416_hip,43.82330836,23416,75.49222568,0.537,F0Ia,3.03
5594_hip,-2.251078853,5594,17.93128664,1.403,K4III,5.93
118209_hip,-3.555983206,118209,359.6682397,0.93,G9III,4.88
32411_hip,-14.79612726,32411,101.4974774,0.075,A1IV/V,5.3
73036_hip,-60.11416416,73036,223.894002,1.161,K1III,5.18
46651_hip,-40.46676938,46651,142.6750005,0.371,F2IV,3.6
38827_hip,-52.98235988,38827,119.1946427,-0.177,B3IVp,3.46
93256_hip,26.2304045,93256,284.9395184,1.228,K2III,5.26
13531_hip,52.7624789,13531,43.56441901,0.758,G4III...,3.93
22263_hip,-16.93445603,22263,71.90121577,0.632,G3V,5.49
89772_hip,7.259766654,89772,274.7897357,1.084,K2III,5.41
84950_hip,53.42042844,84950,260.4390353,1.463,K5III,5.69
112241_hip,39.46534838,112241,341.0217416,1.49,K5III+...,5.93
98068_hip,38.48670538,98068,298.9656763,-0.086,B5IV,4.95
45743_hip,-15.83466291,45743,139.8880582,1.285,K1/K2III,5.79
62608_hip,-71.98625969,62608,192.4373726,1.154,G8Ib/II,5.55
44816_hip,-43.43258935,44816,136.9989936,1.665,K4Ib-II,2.23
78436_hip,-8.411353272,78436,240.1984693,0.043,A0Vs,5.53
37428_hip,23.0185266,37428,115.2438262,1.561,K5,5.93
61916_hip,-46.14558151,61916,190.3457718,1.475,K3II,5.84
90806_hip,-18.4026975,90806,277.8595685,0.016,B9/B9.5V,5.12
35029_hip,-46.84967201,35029,108.6917377,-0.109,A0p,5.72
70300_hip,-39.511819,70300,215.7593288,-0.185,B2V,4.41
112041_hip,41.54912344,112041,340.4002157,0.998,G9III,5.93
42515_hip,-35.30835239,42515,130.0255978,0.936,G5II/III,3.97
75565_hip,-68.30916685,75565,231.5613438,1,K0III,5.89
49893_hip,37.40190044,49893,152.8032426,1.282,K3III,5.86
13268_hip,55.89549611,13268,42.67420868,1.69,K3Ib comp SB,3.77
53530_hip,-50.76501766,53530,164.282697,0.173,A7Vni,5.9
85340_hip,-24.17530951,85340,261.5925672,0.283,A3IV:m,4.16
41704_hip,60.71816925,41704,127.5661249,0.856,G4II-III,3.35
15514_hip,27.07113436,15514,49.98248617,0.86,G8IV,5.91
27658_hip,-7.518002948,27658,87.8415992,-0.195,B2IV-V,5.36
30932_hip,-56.85276588,30932,97.36874595,1.087,K0III,5.2
86871_hip,-57.54553992,86871,266.2327649,0.912,G8III,5.97
73996_hip,24.86919552,73996,226.8252746,0.429,F5V,4.93
23453_hip,41.07583744,23453,75.61952888,1.154,K4II comp,3.69
14060_hip,-7.663011533,14060,45.29176726,1.043,K0II,5.75
3179_hip,56.53733109,3179,10.12683548,1.17,K0II-IIIvar,2.24
18089_hip,6.534907434,18089,58.00095388,0.046,B5V,5.66
52689_hip,14.19464484,52689,161.6053226,0.908,G4III:,5.49
